idClass,idSubject,idTeacher,location
15838,133748,5699,D5
15839,133748,5699,C1
15840,133748,5700,TC
15841,133748,5700,C2
15842,133748,5700,D6
15843,133748,5700,C2
15844,133748,5700,TC
15845,715512,5701,C1
15846,715512,5701,D9
15847,715512,5701,B9
15848,715512,5701,D3
15849,715512,5701,D5
15850,715512,5702,D3
15851,715512,5702,C2
15852,715512,5702,B1
15853,715512,5702,D6
15854,715512,5702,B1
15855,715512,5703,C2
15856,715512,5703,D6
15857,715512,5703,B7
15858,715512,5703,D6
15859,715512,5703,D5
15860,715512,5704,D4
15861,715512,5704,D6
15862,715512,5704,D6
15863,715512,5704,D4
15864,715512,5704,B7
15865,715512,5705,D5
15866,715512,5705,D3
15867,715512,5705,B9
15868,715512,5705,B7
15869,715512,5705,D3
15870,715545,5706,B9
15871,715545,5706,C2
15872,715545,5706,D9
15873,715545,5706,B1
15874,715545,5706,D5
15875,715545,5707,D4
15876,715545,5707,D5
15877,715545,5707,C1
15878,715545,5707,B7
15879,715545,5707,D5
15880,715545,5708,D6
15881,715545,5708,D5
15882,715545,5708,D6
15883,715545,5708,D3
15884,715545,5708,D4
15885,715545,5709,B7
15886,715545,5709,B7
15887,715545,5709,B9
15888,715545,5709,TC
15889,715545,5709,D5
15890,715545,5710,TC
15891,715545,5710,B1
15892,715545,5710,D9
15893,715545,5710,D5
15894,715545,5710,D9
15895,719465,5711,B7
15896,719465,5711,B7
15897,719465,5711,TC
15898,719465,5711,B1
15899,719465,5711,C1
15900,719465,5712,B1
15901,719465,5712,C1
15902,719465,5712,D6
15903,719465,5712,C2
15904,719465,5712,TC
15905,719465,5713,B7
15906,719465,5713,D4
15907,719465,5713,D5
15908,719465,5713,D9
15909,719465,5713,TC
15910,719465,5714,B9
15911,719465,5714,C2
15912,719465,5714,D4
15913,719465,5714,D9
15914,719465,5714,D4
15915,719465,5715,D3
15916,719465,5715,B7
15917,719465,5715,C1
15918,719465,5715,D3
15919,719465,5715,D9
15920,133740,5716,C1
15921,133740,5716,B7
15922,133740,5716,C1
15923,133740,5716,C1
15924,133740,5716,D6
15925,133740,5717,B7
15926,133740,5717,B7
15927,133740,5717,B7
15928,133740,5717,D4
15929,133740,5717,B1
15930,133740,5718,D4
15931,133740,5718,D5
15932,133740,5718,D3
15933,133740,5718,C2
15934,133740,5718,TC
15935,133740,5719,C1
15936,133740,5719,C2
15937,133740,5719,D3
15938,133740,5719,C1
15939,133740,5719,TC
15940,133740,5720,D6
15941,133740,5720,B7
15942,133740,5720,D6
15943,133740,5720,D6
15944,133740,5720,B1
15945,715411,5721,C2
15946,715411,5721,B9
15947,715411,5721,D4
15948,715411,5721,D5
15949,715411,5721,D3
15950,715411,5722,D4
15951,715411,5722,D5
15952,715411,5722,D9
15953,715411,5722,TC
15954,715411,5722,B7
15955,715411,5723,B7
15956,715411,5723,D3
15957,715411,5723,D6
15958,715411,5723,D3
15959,715411,5723,D4
15960,715411,5724,D4
15961,715411,5724,C1
15962,715411,5724,TC
15963,715411,5724,C2
15964,715411,5724,B7
15965,715411,5725,C1
15966,715411,5725,C1
15967,715411,5725,D9
15968,715411,5725,C1
15969,715411,5725,D6
15970,719713,5726,C2
15971,719713,5726,D6
15972,719713,5726,D6
15973,719713,5726,C1
15974,719713,5726,D6
15975,719713,5727,D9
15976,719713,5727,D9
15977,719713,5727,B9
15978,719713,5727,D5
15979,719713,5727,C2
15980,719713,5728,TC
15981,719713,5728,D6
15982,719713,5728,D3
15983,719713,5728,C1
15984,719713,5728,B9
15985,719713,5729,D5
15986,719713,5729,D4
15987,719713,5729,TC
15988,719713,5729,D9
15989,719713,5729,D6
15990,719713,5730,D4
15991,719713,5730,D6
15992,719713,5730,TC
15993,719713,5730,D9
15994,719713,5730,D6
15995,715409,5731,B1
15996,715409,5731,D5
15997,715409,5731,C1
15998,715409,5731,D5
15999,715409,5731,TC
16000,715409,5732,C1
16001,715409,5732,B7
16002,715409,5732,C1
16003,715409,5732,D6
16004,715409,5732,B1
16005,715409,5733,D3
16006,715409,5733,D5
16007,715409,5733,C2
16008,715409,5733,C2
16009,715409,5733,C1
16010,715409,5734,D5
16011,715409,5734,B7
16012,715409,5734,D3
16013,715409,5734,B7
16014,715409,5734,D3
16015,715409,5735,D5
16016,715409,5735,C2
16017,715409,5735,B9
16018,715409,5735,D4
16019,715409,5735,C2
16020,133943,5736,D3
16021,133943,5736,D5
16022,133943,5736,C1
16023,133943,5736,D6
16024,133943,5736,B7
16025,133943,5737,B1
16026,133943,5737,B9
16027,133943,5737,D4
16028,133943,5737,B9
16029,133943,5737,D3
16030,133943,5738,TC
16031,133943,5738,D9
16032,133943,5738,D3
16033,133943,5738,TC
16034,133943,5738,D9
16035,133943,5739,TC
16036,133943,5739,D5
16037,133943,5739,D3
16038,133943,5739,B9
16039,133943,5739,C2
16040,133943,5740,D5
16041,133943,5740,B9
16042,133943,5740,D5
16043,133943,5740,TC
16044,133943,5740,C2
16045,133905,5741,B7
16046,133905,5741,D3
16047,133905,5741,B1
16048,133905,5741,D6
16049,133905,5741,D5
16050,133905,5742,D3
16051,133905,5742,D3
16052,133905,5742,C1
16053,133905,5742,C1
16054,133905,5742,B9
16055,133905,5743,C2
16056,133905,5743,B1
16057,133905,5743,C2
16058,133905,5743,D9
16059,133905,5743,D9
16060,133905,5744,C1
16061,133905,5744,C2
16062,133905,5744,C1
16063,133905,5744,TC
16064,133905,5744,B9
16065,133905,5745,D5
16066,133905,5745,D3
16067,133905,5745,TC
16068,133905,5745,D5
16069,133905,5745,B1
16070,715439,5746,B7
16071,715439,5746,C1
16072,715439,5746,B7
16073,715439,5746,B9
16074,715439,5746,TC
16075,715439,5747,B1
16076,715439,5747,B9
16077,715439,5747,C1
16078,715439,5747,C1
16079,715439,5747,B7
16080,715439,5748,C2
16081,715439,5748,D5
16082,715439,5748,B7
16083,715439,5748,B9
16084,715439,5748,D9
16085,715439,5749,C1
16086,715439,5749,B7
16087,715439,5749,D6
16088,715439,5749,B1
16089,715439,5749,TC
16090,715439,5750,C2
16091,715439,5750,TC
16092,715439,5750,B7
16093,715439,5750,D9
16094,715439,5750,B9
16095,131459,5751,D5
16096,131459,5751,D5
16097,131459,5751,D3
16098,131459,5751,D9
16099,131459,5751,D9
16100,131459,5752,D5
16101,131459,5752,B9
16102,131459,5752,C2
16103,131459,5752,B9
16104,131459,5752,D3
16105,131459,5753,D5
16106,131459,5753,B7
16107,131459,5753,B7
16108,131459,5753,D3
16109,131459,5753,D9
16110,131459,5754,D3
16111,131459,5754,B9
16112,131459,5754,D9
16113,131459,5754,C2
16114,131459,5754,B7
16115,131459,5755,TC
16116,131459,5755,D4
16117,131459,5755,TC
16118,131459,5755,C2
16119,131459,5755,B9
16120,131648,5756,B9
16121,131648,5756,D4
16122,131648,5756,D3
16123,131648,5756,D5
16124,131648,5756,TC
16125,131648,5757,D6
16126,131648,5757,B9
16127,131648,5757,B7
16128,131648,5757,D4
16129,131648,5757,C1
16130,131648,5758,D9
16131,131648,5758,D6
16132,131648,5758,D6
16133,131648,5758,TC
16134,131648,5758,B9
16135,131648,5759,TC
16136,131648,5759,B1
16137,131648,5759,C1
16138,131648,5759,TC
16139,131648,5759,D5
16140,131648,5760,B9
16141,131648,5760,B1
16142,131648,5760,C2
16143,131648,5760,D5
16144,131648,5760,B1
16145,133890,5761,B9
16146,133890,5761,D6
16147,133890,5761,D5
16148,133890,5761,D9
16149,133890,5761,D6
16150,133890,5762,C1
16151,133890,5762,B7
16152,133890,5762,B9
16153,133890,5762,B9
16154,133890,5762,TC
16155,133890,5763,D9
16156,133890,5763,D6
16157,133890,5763,D5
16158,133890,5763,D4
16159,133890,5763,D3
16160,133890,5764,B1
16161,133890,5764,C1
16162,133890,5764,C1
16163,133890,5764,TC
16164,133890,5764,B9
16165,133890,5765,B7
16166,133890,5765,C1
16167,133890,5765,C2
16168,133890,5765,D4
16169,133890,5765,D9
16170,715382,5766,D9
16171,715382,5766,D4
16172,715382,5766,TC
16173,715382,5766,D6
16174,715382,5766,B9
16175,715382,5767,D9
16176,715382,5767,B7
16177,715382,5767,D4
16178,715382,5767,B7
16179,715382,5767,D6
16180,715382,5768,D4
16181,715382,5768,C1
16182,715382,5768,D3
16183,715382,5768,D6
16184,715382,5768,D5
16185,715382,5769,D6
16186,715382,5769,D3
16187,715382,5769,D6
16188,715382,5769,C2
16189,715382,5769,D6
16190,715382,5770,D9
16191,715382,5770,TC
16192,715382,5770,TC
16193,715382,5770,D3
16194,715382,5770,B9
16195,715406,5771,C2
16196,715406,5771,D5
16197,715406,5771,D5
16198,715406,5771,TC
16199,715406,5771,B7
16200,715406,5772,D5
16201,715406,5772,C2
16202,715406,5772,B7
16203,715406,5772,C2
16204,715406,5772,D9
16205,715406,5773,D4
16206,715406,5773,TC
16207,715406,5773,B1
16208,715406,5773,D3
16209,715406,5773,C2
16210,715406,5774,TC
16211,715406,5774,C1
16212,715406,5774,C2
16213,715406,5774,C2
16214,715406,5774,D6
16215,715406,5775,B7
16216,715406,5775,C1
16217,715406,5775,B7
16218,715406,5775,D4
16219,715406,5775,D9
16220,715459,5776,D5
16221,715459,5776,D9
16222,715459,5776,D4
16223,715459,5776,D3
16224,715459,5776,B1
16225,715459,5777,D3
16226,715459,5777,D9
16227,715459,5777,B1
16228,715459,5777,B9
16229,715459,5777,D6
16230,715459,5778,D4
16231,715459,5778,C1
16232,715459,5778,C2
16233,715459,5778,B1
16234,715459,5778,D6
16235,715459,5779,D3
16236,715459,5779,B1
16237,715459,5779,C1
16238,715459,5779,C2
16239,715459,5779,C2
16240,715459,5780,B7
16241,715459,5780,D3
16242,715459,5780,D3
16243,715459,5780,D4
16244,715459,5780,D9
16245,133903,5781,B1
16246,133903,5781,D4
16247,133903,5781,D3
16248,133903,5781,C2
16249,133903,5781,D5
16250,133903,5782,TC
16251,133903,5782,D4
16252,133903,5782,D5
16253,133903,5782,C2
16254,133903,5782,TC
16255,133903,5783,D5
16256,133903,5783,D6
16257,133903,5783,D3
16258,133903,5783,D3
16259,133903,5783,B1
16260,133903,5784,B1
16261,133903,5784,D4
16262,133903,5784,C1
16263,133903,5784,D6
16264,133903,5784,B7
16265,133903,5785,C2
16266,133903,5785,C2
16267,133903,5785,D5
16268,133903,5785,C2
16269,133903,5785,C2
16270,131461,5786,D9
16271,131461,5786,D5
16272,131461,5786,D5
16273,131461,5786,B9
16274,131461,5786,TC
16275,131461,5787,C2
16276,131461,5787,B9
16277,131461,5787,B9
16278,131461,5787,B1
16279,131461,5787,D9
16280,131461,5788,B9
16281,131461,5788,D9
16282,131461,5788,C1
16283,131461,5788,C1
16284,131461,5788,D3
16285,131461,5789,B7
16286,131461,5789,B7
16287,131461,5789,B1
16288,131461,5789,D5
16289,131461,5789,D6
16290,131461,5790,C1
16291,131461,5790,C1
16292,131461,5790,D5
16293,131461,5790,C1
16294,131461,5790,D6
16295,133907,5791,C2
16296,133907,5791,C1
16297,133907,5791,D5
16298,133907,5791,D6
16299,133907,5791,B9
16300,133907,5792,B9
16301,133907,5792,D5
16302,133907,5792,C2
16303,133907,5792,D6
16304,133907,5792,B9
16305,133907,5793,B9
16306,133907,5793,B9
16307,133907,5793,B7
16308,133907,5793,TC
16309,133907,5793,D9
16310,133907,5794,B1
16311,133907,5794,D6
16312,133907,5794,B9
16313,133907,5794,D6
16314,133907,5794,B7
16315,133907,5795,TC
16316,133907,5795,B1
16317,133907,5795,TC
16318,133907,5795,B9
16319,133907,5795,D3
16320,715734,5796,B1
16321,715734,5796,B7
16322,715734,5796,C2
16323,715734,5796,C2
16324,715734,5796,D5
16325,715734,5797,D3
16326,715734,5797,D3
16327,715734,5797,B9
16328,715734,5797,D3
16329,715734,5797,TC
16330,715734,5798,B7
16331,715734,5798,TC
16332,715734,5798,D4
16333,715734,5798,D9
16334,715734,5798,D4
16335,715734,5799,TC
16336,715734,5799,B7
16337,715734,5799,B1
16338,715734,5799,TC
16339,715734,5799,C2
16340,715734,5800,B9
16341,715734,5800,C1
16342,715734,5800,TC
16343,715734,5800,C1
16344,715734,5800,C2
16345,719961,5801,C1
16346,719961,5801,C1
16347,719961,5801,C1
16348,719961,5801,C1
16349,719961,5801,B1
16350,719961,5802,C2
16351,719961,5802,B1
16352,719961,5802,D4
16353,719961,5802,B1
16354,719961,5802,B9
16355,719961,5803,B1
16356,719961,5803,D6
16357,719961,5803,B7
16358,719961,5803,B9
16359,719961,5803,B1
16360,719961,5804,TC
16361,719961,5804,C2
16362,719961,5804,D6
16363,719961,5804,D3
16364,719961,5804,B9
16365,719961,5805,D4
16366,719961,5805,B7
16367,719961,5805,B1
16368,719961,5805,C1
16369,719961,5805,D4
16370,131431,5806,D4
16371,131431,5806,C2
16372,131431,5806,B7
16373,131431,5806,B7
16374,131431,5806,C2
16375,131431,5807,B7
16376,131431,5807,B9
16377,131431,5807,C1
16378,131431,5807,B1
16379,131431,5807,B1
16380,131431,5808,C1
16381,131431,5808,B7
16382,131431,5808,TC
16383,131431,5808,C2
16384,131431,5808,B1
16385,131431,5809,D4
16386,131431,5809,B7
16387,131431,5809,D5
16388,131431,5809,B1
16389,131431,5809,D9
16390,131431,5810,D6
16391,131431,5810,D4
16392,131431,5810,D9
16393,131431,5810,C2
16394,131431,5810,B9
16395,131552,5811,B9
16396,131552,5811,B7
16397,131552,5811,C2
16398,131552,5811,B7
16399,131552,5811,B1
16400,131552,5812,C2
16401,131552,5812,D3
16402,131552,5812,D5
16403,131552,5812,D3
16404,131552,5812,C1
16405,131552,5813,TC
16406,131552,5813,C1
16407,131552,5813,B9
16408,131552,5813,B9
16409,131552,5813,D9
16410,131552,5814,C1
16411,131552,5814,D4
16412,131552,5814,B1
16413,131552,5814,B1
16414,131552,5814,C2
16415,131552,5815,B1
16416,131552,5815,B1
16417,131552,5815,D4
16418,131552,5815,C1
16419,131552,5815,D9
16420,131432,5816,D5
16421,131432,5816,D4
16422,131432,5816,B9
16423,131432,5816,D6
16424,131432,5816,B9
16425,131432,5817,C2
16426,131432,5817,D5
16427,131432,5817,B7
16428,131432,5817,B7
16429,131432,5817,D9
16430,131432,5818,B1
16431,131432,5818,D5
16432,131432,5818,B9
16433,131432,5818,C1
16434,131432,5818,C2
16435,131432,5819,D6
16436,131432,5819,B9
16437,131432,5819,C1
16438,131432,5819,D6
16439,131432,5819,TC
16440,131432,5820,B7
16441,131432,5820,C2
16442,131432,5820,B7
16443,131432,5820,D5
16444,131432,5820,B9
16445,133944,5821,C1
16446,133944,5821,C2
16447,133944,5821,C2
16448,133944,5821,C1
16449,133944,5821,C2
16450,133944,5822,TC
16451,133944,5822,D5
16452,133944,5822,D9
16453,133944,5822,B1
16454,133944,5822,D9
16455,133944,5823,B9
16456,133944,5823,C1
16457,133944,5823,D6
16458,133944,5823,TC
16459,133944,5823,D4
16460,133944,5824,D3
16461,133944,5824,C2
16462,133944,5824,D9
16463,133944,5824,B7
16464,133944,5824,D6
16465,133944,5825,C1
16466,133944,5825,B7
16467,133944,5825,B9
16468,133944,5825,D6
16469,133944,5825,B1
16470,715663,5826,C2
16471,715663,5826,D5
16472,715663,5826,D6
16473,715663,5826,D5
16474,715663,5826,D6
16475,715663,5827,D4
16476,715663,5827,B1
16477,715663,5827,B7
16478,715663,5827,B9
16479,715663,5827,D4
16480,715663,5828,D4
16481,715663,5828,D6
16482,715663,5828,D6
16483,715663,5828,B9
16484,715663,5828,D3
16485,715663,5829,B1
16486,715663,5829,B7
16487,715663,5829,D9
16488,715663,5829,B1
16489,715663,5829,D3
16490,715663,5830,D5
16491,715663,5830,D9
16492,715663,5830,B9
16493,715663,5830,B1
16494,715663,5830,B7
16495,715710,5831,C1
16496,715710,5831,C2
16497,715710,5831,B9
16498,715710,5831,D9
16499,715710,5831,C2
16500,715710,5832,D5
16501,715710,5832,D5
16502,715710,5832,B1
16503,715710,5832,B7
16504,715710,5832,D3
16505,715710,5833,D5
16506,715710,5833,B7
16507,715710,5833,C1
16508,715710,5833,C2
16509,715710,5833,B1
16510,715710,5834,C1
16511,715710,5834,B7
16512,715710,5834,C1
16513,715710,5834,B9
16514,715710,5834,B1
16515,715710,5835,B9
16516,715710,5835,D4
16517,715710,5835,D5
16518,715710,5835,D5
16519,715710,5835,D9
16520,719648,5836,D5
16521,719648,5836,C2
16522,719648,5836,TC
16523,719648,5836,B9
16524,719648,5836,B1
16525,719648,5837,TC
16526,719648,5837,D4
16527,719648,5837,C1
16528,719648,5837,TC
16529,719648,5837,C2
16530,719648,5838,D3
16531,719648,5838,TC
16532,719648,5838,D6
16533,719648,5838,B1
16534,719648,5838,B7
16535,719648,5839,D5
16536,719648,5839,C1
16537,719648,5839,D5
16538,719648,5839,D3
16539,719648,5839,D6
16540,719648,5840,D9
16541,719648,5840,D3
16542,719648,5840,D3
16543,719648,5840,D9
16544,719648,5840,C2
16545,133896,5841,D6
16546,133896,5841,TC
16547,133896,5841,D5
16548,133896,5841,D3
16549,133896,5841,C2
16550,133896,5842,B9
16551,133896,5842,D5
16552,133896,5842,D5
16553,133896,5842,C2
16554,133896,5842,B9
16555,133896,5843,D6
16556,133896,5843,D4
16557,133896,5843,D9
16558,133896,5843,D3
16559,133896,5843,D4
16560,133896,5844,C1
16561,133896,5844,C2
16562,133896,5844,D4
16563,133896,5844,D6
16564,133896,5844,TC
16565,133896,5845,D4
16566,133896,5845,B9
16567,133896,5845,D9
16568,133896,5845,B1
16569,133896,5845,C1
16570,133898,5846,B9
16571,133898,5846,D3
16572,133898,5846,D4
16573,133898,5846,D6
16574,133898,5846,TC
16575,133898,5847,D5
16576,133898,5847,B9
16577,133898,5847,B7
16578,133898,5847,D3
16579,133898,5847,D9
16580,133898,5848,C1
16581,133898,5848,D6
16582,133898,5848,C1
16583,133898,5848,D3
16584,133898,5848,B9
16585,133898,5849,TC
16586,133898,5849,D5
16587,133898,5849,TC
16588,133898,5849,D4
16589,133898,5849,C1
16590,133898,5850,D5
16591,133898,5850,TC
16592,133898,5850,D3
16593,133898,5850,D5
16594,133898,5850,C1
16595,131433,5851,D9
16596,131433,5851,D4
16597,131433,5851,B1
16598,131433,5851,TC
16599,131433,5851,D9
16600,131433,5852,C2
16601,131433,5852,D3
16602,131433,5852,D9
16603,131433,5852,C1
16604,131433,5852,D5
16605,131433,5853,D5
16606,131433,5853,B7
16607,131433,5853,D5
16608,131433,5853,D3
16609,131433,5853,B1
16610,131433,5854,B9
16611,131433,5854,C1
16612,131433,5854,B9
16613,131433,5854,D5
16614,131433,5854,B7
16615,131433,5855,D9
16616,131433,5855,C1
16617,131433,5855,D6
16618,131433,5855,D4
16619,131433,5855,B7
16620,131551,5856,TC
16621,131551,5856,D6
16622,131551,5856,C1
16623,131551,5856,D5
16624,131551,5856,TC
16625,131551,5857,B7
16626,131551,5857,B9
16627,131551,5857,C2
16628,131551,5857,C2
16629,131551,5857,TC
16630,131551,5858,B9
16631,131551,5858,D4
16632,131551,5858,C2
16633,131551,5858,D6
16634,131551,5858,D3
16635,131551,5859,D4
16636,131551,5859,B9
16637,131551,5859,B1
16638,131551,5859,D3
16639,131551,5859,D4
16640,131551,5860,D9
16641,131551,5860,B9
16642,131551,5860,B9
16643,131551,5860,TC
16644,131551,5860,B9
16645,715170,5861,B1
16646,715170,5861,B1
16647,715170,5861,D3
16648,715170,5861,D4
16649,715170,5861,C2
16650,715170,5862,D3
16651,715170,5862,D3
16652,715170,5862,B1
16653,715170,5862,D6
16654,715170,5862,C2
16655,715170,5863,C1
16656,715170,5863,C1
16657,715170,5863,D6
16658,715170,5863,B1
16659,715170,5863,D6
16660,715170,5864,B7
16661,715170,5864,C2
16662,715170,5864,C2
16663,715170,5864,C2
16664,715170,5864,C1
16665,715170,5865,D5
16666,715170,5865,B7
16667,715170,5865,B9
16668,715170,5865,B1
16669,715170,5865,D5
16670,715376,5866,D9
16671,715376,5866,D5
16672,715376,5866,C2
16673,715376,5866,C1
16674,715376,5866,B7
16675,715376,5867,D4
16676,715376,5867,D6
16677,715376,5867,C2
16678,715376,5867,B9
16679,715376,5867,D9
16680,715376,5868,C1
16681,715376,5868,TC
16682,715376,5868,B9
16683,715376,5868,D4
16684,715376,5868,D9
16685,715376,5869,B1
16686,715376,5869,D5
16687,715376,5869,D9
16688,715376,5869,TC
16689,715376,5869,D4
16690,715376,5870,D9
16691,715376,5870,C2
16692,715376,5870,D3
16693,715376,5870,TC
16694,715376,5870,D4
16695,715378,5871,D3
16696,715378,5871,C1
16697,715378,5871,D3
16698,715378,5871,D9
16699,715378,5871,D6
16700,715378,5872,D4
16701,715378,5872,B1
16702,715378,5872,B9
16703,715378,5872,B1
16704,715378,5872,C2
16705,715378,5873,B1
16706,715378,5873,C1
16707,715378,5873,D9
16708,715378,5873,B1
16709,715378,5873,B7
16710,715378,5874,TC
16711,715378,5874,D9
16712,715378,5874,D3
16713,715378,5874,D6
16714,715378,5874,D6
16715,715378,5875,B9
16716,715378,5875,D4
16717,715378,5875,D6
16718,715378,5875,B1
16719,715378,5875,B1
16720,715377,5876,D3
16721,715377,5876,D3
16722,715377,5876,C2
16723,715377,5876,TC
16724,715377,5876,D4
16725,715377,5877,C2
16726,715377,5877,C2
16727,715377,5877,D6
16728,715377,5877,C2
16729,715377,5877,D4
16730,715377,5878,D6
16731,715377,5878,D9
16732,715377,5878,B1
16733,715377,5878,D6
16734,715377,5878,B9
16735,715377,5879,D5
16736,715377,5879,B9
16737,715377,5879,D3
16738,715377,5879,D4
16739,715377,5879,B1
16740,715377,5880,D6
16741,715377,5880,D9
16742,715377,5880,D9
16743,715377,5880,D9
16744,715377,5880,B9
16745,715180,5881,C2
16746,715180,5881,D4
16747,715180,5881,D4
16748,715180,5881,D4
16749,715180,5881,D3
16750,715180,5882,D3
16751,715180,5882,D4
16752,715180,5882,B9
16753,715180,5882,D4
16754,715180,5882,D5
16755,715180,5883,D3
16756,715180,5883,D3
16757,715180,5883,B9
16758,715180,5883,D4
16759,715180,5883,C1
16760,715180,5884,B1
16761,715180,5884,D5
16762,715180,5884,D4
16763,715180,5884,D3
16764,715180,5884,C2
16765,715180,5885,C1
16766,715180,5885,D6
16767,715180,5885,D3
16768,715180,5885,C2
16769,715180,5885,D4
16770,133975,5886,D4
16771,133975,5886,D5
16772,133975,5886,D5
16773,133975,5886,TC
16774,133975,5886,TC
16775,133975,5887,B1
16776,133975,5887,B1
16777,133975,5887,D9
16778,133975,5887,D9
16779,133975,5887,B9
16780,133975,5888,B9
16781,133975,5888,C1
16782,133975,5888,D6
16783,133975,5888,TC
16784,133975,5888,B7
16785,133975,5889,D4
16786,133975,5889,B9
16787,133975,5889,D5
16788,133975,5889,D4
16789,133975,5889,C1
16790,133975,5890,D6
16791,133975,5890,D6
16792,133975,5890,B9
16793,133975,5890,D4
16794,133975,5890,D5
16795,718462,5891,C1
16796,718462,5891,D5
16797,718462,5891,B9
16798,718462,5891,D5
16799,718462,5891,D4
16800,718462,5892,B7
16801,718462,5892,D5
16802,718462,5892,C1
16803,718462,5892,D6
16804,718462,5892,D6
16805,718462,5893,D4
16806,718462,5893,B9
16807,718462,5893,TC
16808,718462,5893,TC
16809,718462,5893,D3
16810,718462,5894,B1
16811,718462,5894,D5
16812,718462,5894,B1
16813,718462,5894,D9
16814,718462,5894,C1
16815,718462,5895,B1
16816,718462,5895,C1
16817,718462,5895,D3
16818,718462,5895,B9
16819,718462,5895,D3
16820,133951,5896,D4
16821,133951,5896,B9
16822,133951,5896,D3
16823,133951,5896,D9
16824,133951,5896,D9
16825,133951,5897,D6
16826,133951,5897,B7
16827,133951,5897,TC
16828,133951,5897,B1
16829,133951,5897,D9
16830,133951,5898,C2
16831,133951,5898,D5
16832,133951,5898,D6
16833,133951,5898,B7
16834,133951,5898,D4
16835,133951,5899,D6
16836,133951,5899,TC
16837,133951,5899,D6
16838,133951,5899,TC
16839,133951,5899,D3
16840,133951,5900,B1
16841,133951,5900,D3
16842,133951,5900,D4
16843,133951,5900,C1
16844,133951,5900,TC
16845,715465,5901,C2
16846,715465,5901,D4
16847,715465,5901,D6
16848,715465,5901,D6
16849,715465,5901,B9
16850,715465,5902,B9
16851,715465,5902,D4
16852,715465,5902,D3
16853,715465,5902,D5
16854,715465,5902,B9
16855,715465,5903,B1
16856,715465,5903,D6
16857,715465,5903,D9
16858,715465,5903,D9
16859,715465,5903,D9
16860,715465,5904,TC
16861,715465,5904,C2
16862,715465,5904,B9
16863,715465,5904,C1
16864,715465,5904,D9
16865,715465,5905,TC
16866,715465,5905,D6
16867,715465,5905,D3
16868,715465,5905,D6
16869,715465,5905,D3
16870,715485,5906,D4
16871,715485,5906,C2
16872,715485,5906,D5
16873,715485,5906,TC
16874,715485,5906,D6
16875,715485,5907,D9
16876,715485,5907,D5
16877,715485,5907,B7
16878,715485,5907,B1
16879,715485,5907,B7
16880,715485,5908,B1
16881,715485,5908,B7
16882,715485,5908,TC
16883,715485,5908,D4
16884,715485,5908,B7
16885,715485,5909,D4
16886,715485,5909,D5
16887,715485,5909,C2
16888,715485,5909,D4
16889,715485,5909,D9
16890,715485,5910,D5
16891,715485,5910,D6
16892,715485,5910,D6
16893,715485,5910,B9
16894,715485,5910,B9
16895,133945,5911,C1
16896,133945,5911,D4
16897,133945,5911,B7
16898,133945,5911,C2
16899,133945,5911,D3
16900,133945,5912,B1
16901,133945,5912,B7
16902,133945,5912,D4
16903,133945,5912,C2
16904,133945,5912,D4
16905,133945,5913,B7
16906,133945,5913,D6
16907,133945,5913,D9
16908,133945,5913,D6
16909,133945,5913,C2
16910,133945,5914,D9
16911,133945,5914,D4
16912,133945,5914,D4
16913,133945,5914,D9
16914,133945,5914,C1
16915,133945,5915,D3
16916,133945,5915,C2
16917,133945,5915,D9
16918,133945,5915,D3
16919,133945,5915,C2
16920,133990,5916,C1
16921,133990,5916,D3
16922,133990,5916,D6
16923,133990,5916,D6
16924,133990,5916,D9
16925,133990,5917,B9
16926,133990,5917,C1
16927,133990,5917,D6
16928,133990,5917,B1
16929,133990,5917,B9
16930,133990,5918,D9
16931,133990,5918,D4
16932,133990,5918,TC
16933,133990,5918,D9
16934,133990,5918,B9
16935,133990,5919,D5
16936,133990,5919,D9
16937,133990,5919,D9
16938,133990,5919,B9
16939,133990,5919,D3
16940,133990,5920,D6
16941,133990,5920,D5
16942,133990,5920,D9
16943,133990,5920,C1
16944,133990,5920,D6
16945,133992,5921,D6
16946,133992,5921,C2
16947,133992,5921,C1
16948,133992,5921,D3
16949,133992,5921,D9
16950,133992,5922,B9
16951,133992,5922,B7
16952,133992,5922,D9
16953,133992,5922,TC
16954,133992,5922,B7
16955,133992,5923,B7
16956,133992,5923,C1
16957,133992,5923,D6
16958,133992,5923,B9
16959,133992,5923,B7
16960,133992,5924,C1
16961,133992,5924,D4
16962,133992,5924,D5
16963,133992,5924,C2
16964,133992,5924,D9
16965,133992,5925,D3
16966,133992,5925,C2
16967,133992,5925,C1
16968,133992,5925,B1
16969,133992,5925,B1
16970,134516,5926,D6
16971,134516,5926,D3
16972,134516,5926,B1
16973,134516,5926,D9
16974,134516,5926,D4
16975,134516,5927,TC
16976,134516,5927,D6
16977,134516,5927,B1
16978,134516,5927,B1
16979,134516,5927,D3
16980,134516,5928,D9
16981,134516,5928,D6
16982,134516,5928,D9
16983,134516,5928,D9
16984,134516,5928,B7
16985,134516,5929,D5
16986,134516,5929,D6
16987,134516,5929,D3
16988,134516,5929,TC
16989,134516,5929,B9
16990,134516,5930,D9
16991,134516,5930,B1
16992,134516,5930,C1
16993,134516,5930,B1
16994,134516,5930,C1
16995,134517,5931,D4
16996,134517,5931,C2
16997,134517,5931,TC
16998,134517,5931,D5
16999,134517,5931,D6
17000,134517,5932,C1
17001,134517,5932,D5
17002,134517,5932,D6
