idStudent,idClass,score
194847,17173,4.14
194848,17173,2.74
194849,17173,1.31
194850,17173,6.33
194851,17173,8.53
194852,17173,0.52
194853,17173,5.4
194854,17173,1.09
194855,17173,6.85
194856,17173,7.81
194857,17173,4.52
194858,17173,0.43
194859,17173,8.57
194860,17173,7.21
194861,17173,8.2
194862,17173,6.68
194863,17173,7.25
194864,17173,9.43
194865,17173,8.7
194866,17173,6.62
194867,17173,5.46
194868,17173,5.04
194869,17173,6.61
194870,17174,6.51
194871,17174,7.48
194872,17174,8.61
194873,17174,4.5
194874,17174,9.11
194875,17174,3.7
194876,17174,3.73
194877,17174,1.1
194878,17174,4.33
194879,17174,5.8
194880,17174,7.98
194881,17174,0.3
194882,17174,1.22
194883,17174,1.81
194884,17174,9.26
194885,17174,7.07
194886,17174,6.3
194887,17174,1.61
194888,17174,9.49
194889,17174,5.61
194890,17174,2.08
194891,17174,5.74
194892,17174,9.11
194893,17174,3.81
194894,17174,0.0
194895,17174,4.29
194896,17174,1.97
194897,17174,3.86
194898,17174,4.56
194899,17174,4.56
194900,17175,6.07
194901,17175,0.38
194902,17175,1.58
194903,17175,5.81
194904,17175,9.58
194905,17175,2.57
194906,17175,8.87
194907,17175,2.08
194908,17175,9.22
194909,17175,7.67
194910,17175,0.16
194911,17175,9.45
194912,17175,7.31
194913,17175,6.78
194914,17175,7.99
194915,17175,2.81
194916,17175,1.57
194917,17175,3.72
194918,17175,4.8
194919,17175,5.08
194920,17175,1.75
194921,17175,5.27
194922,17175,9.63
194923,17175,1.82
194924,17175,5.37
194925,17175,6.27
194926,17175,3.17
194927,17175,4.19
194928,17175,3.81
194929,17175,2.23
194930,17176,9.99
194931,17176,7.4
194932,17176,5.19
194933,17176,2.54
194934,17176,6.77
194935,17176,7.97
194936,17176,1.68
194937,17176,8.57
194938,17176,2.51
194939,17176,5.41
194940,17176,4.78
194941,17176,7.69
194942,17176,7.71
194943,17176,2.16
194944,17176,6.19
194945,17176,1.27
194946,17176,0.11
194947,17176,3.99
194948,17176,1.19
194949,17176,8.74
194950,17176,0.31
194951,17176,5.18
194952,17176,3.68
194953,17176,3.36
194954,17176,1.31
194955,17176,6.3
194956,17176,3.06
194957,17176,3.7
194958,17176,9.41
194959,17176,5.21
194960,17177,6.2
194961,17177,7.56
194962,17177,8.46
194963,17177,7.65
194964,17177,2.74
194965,17177,5.84
194966,17177,0.5
194967,17177,8.73
194968,17177,8.61
194969,17177,6.45
194970,17177,5.67
194971,17177,4.51
194972,17177,7.53
194973,17177,1.91
194974,17177,0.83
194975,17177,0.78
194976,17177,3.06
194977,17177,8.77
194978,17177,7.82
194979,17177,8.1
194980,17177,5.28
194981,17177,8.18
194982,17177,3.49
194983,17177,0.53
194984,17177,4.99
194985,17177,8.33
194986,17177,4.41
194987,17177,2.21
194988,17177,2.67
194989,17177,2.91
194990,17178,5.22
194991,17178,1.95
194992,17178,5.04
194993,17178,2.82
194994,17178,3.72
194995,17178,8.89
194996,17178,7.81
194997,17178,0.96
194998,17178,7.37
194999,17178,7.63
195000,17178,5.46
195001,17178,7.83
195002,17178,2.24
195003,17178,1.1
195004,17178,9.39
195005,17178,1.45
195006,17178,7.35
195007,17178,4.47
195008,17178,8.43
195009,17178,4.68
195010,17178,1.89
195011,17178,9.93
195012,17178,3.75
195013,17178,0.99
195014,17178,4.85
195015,17178,5.11
195016,17178,2.51
195017,17178,1.63
195018,17178,8.03
195019,17178,5.21
195020,17179,3.02
195021,17179,4.24
195022,17179,5.52
195023,17179,1.41
195024,17179,0.36
195025,17179,4.52
195026,17179,6.66
195027,17179,3.43
195028,17179,7.36
195029,17179,3.99
195030,17179,6.66
195031,17179,8.77
195032,17179,0.57
195033,17179,6.84
195034,17179,2.55
195035,17179,9.9
195036,17179,4.06
195037,17179,7.13
195038,17179,0.72
195039,17179,5.18
195040,17179,3.93
195041,17179,2.02
195042,17179,6.69
195043,17179,7.38
195044,17179,4.74
195045,17179,5.47
195046,17179,3.82
195047,17179,6.38
195048,17179,5.75
195049,17179,6.78
195050,17180,9.28
195051,17180,4.05
195052,17180,9.64
195053,17180,7.82
195054,17180,3.8
195055,17180,2.67
195056,17180,4.63
195057,17180,8.2
195058,17180,5.14
195059,17180,3.76
195060,17180,2.34
195061,17180,9.54
195062,17180,3.67
195063,17180,5.52
195064,17180,2.07
195065,17180,2.54
195066,17180,5.63
195067,17180,1.75
195068,17180,8.24
195069,17180,4.59
195070,17180,1.2
195071,17180,3.23
195072,17180,2.71
195073,17180,4.77
195074,17180,0.49
195075,17180,3.64
195076,17180,9.23
195077,17180,6.6
195078,17180,3.53
195079,17180,3.19
195080,17181,2.29
195081,17181,2.88
195082,17181,9.75
195083,17181,3.59
195084,17181,0.84
195085,17181,6.65
195086,17181,1.71
195087,17181,7.56
195088,17181,0.99
195089,17181,6.9
195090,17181,1.66
195091,17181,3.67
195092,17181,8.15
195093,17181,7.71
195094,17181,6.66
195095,17181,6.79
195096,17181,8.34
195097,17181,7.11
195098,17181,8.32
195099,17181,0.42
195100,17181,1.28
195101,17181,2.09
195102,17181,0.53
195103,17181,8.1
195104,17181,2.79
195105,17181,7.94
195106,17181,2.95
195107,17181,1.97
195108,17181,0.79
195109,17181,9.31
195110,17182,2.67
195111,17182,4.38
195112,17182,8.14
195113,17182,8.04
195114,17182,3.83
195115,17182,5.64
195116,17182,9.28
195117,17182,1.23
195118,17182,3.64
195119,17182,4.5
195120,17182,4.55
195121,17182,8.51
195122,17182,5.77
195123,17182,1.58
195124,17182,4.88
195125,17182,0.51
195126,17182,2.03
195127,17182,4.86
195128,17182,4.24
195129,17182,4.67
195130,17182,2.94
195131,17182,7.21
195132,17182,8.69
195133,17182,7.92
195134,17182,1.29
195135,17182,1.34
195136,17182,0.8
195137,17182,6.28
195138,17182,1.82
195139,17182,4.16
195140,17183,2.03
195141,17183,3.23
195142,17183,1.57
195143,17183,6.54
195144,17183,0.61
195145,17183,0.1
195146,17183,0.36
195147,17183,8.92
195148,17183,0.38
195149,17183,5.36
195150,17183,5.74
195151,17183,4.42
195152,17183,6.8
195153,17183,1.15
195154,17183,3.37
195155,17183,5.16
195156,17183,8.8
195157,17183,6.01
195158,17183,7.92
195159,17183,4.62
195160,17183,8.4
195161,17183,6.32
195162,17183,7.54
195163,17183,1.5
195164,17183,2.63
195165,17183,0.77
195166,17183,6.01
195167,17183,8.54
195168,17183,8.69
195169,17183,5.05
195170,17184,3.9
195171,17184,8.54
195172,17184,4.42
195173,17184,1.56
195174,17184,8.69
195175,17184,0.93
195176,17184,4.66
195177,17184,7.61
195178,17184,7.9
195179,17184,0.66
195180,17184,4.05
195181,17184,6.15
195182,17184,4.36
195183,17184,2.3
195184,17184,8.1
195185,17184,6.78
195186,17184,9.96
195187,17184,5.49
195188,17184,1.12
195189,17184,0.64
195190,17184,3.11
195191,17184,0.54
195192,17184,8.59
195193,17184,3.18
195194,17184,8.09
195195,17184,3.38
195196,17184,7.08
195197,17184,6.05
195198,17184,0.21
195199,17184,1.13
195200,17185,9.83
195201,17185,4.18
195202,17185,5.36
195203,17185,9.61
195204,17185,5.82
195205,17185,0.29
195206,17185,2.46
195207,17185,7.42
195208,17185,8.38
195209,17185,3.62
195210,17185,3.6
195211,17185,2.37
195212,17185,7.72
195213,17185,4.3
195214,17185,0.34
195215,17185,7.18
195216,17185,8.7
195217,17185,1.23
195218,17185,3.12
195219,17185,2.22
195220,17185,1.35
195221,17185,9.56
195222,17185,5.24
195223,17185,0.97
195224,17185,6.64
195225,17185,4.84
195226,17185,3.3
195227,17185,0.92
195228,17185,4.47
195229,17185,3.15
195230,17186,2.02
195231,17186,6.66
195232,17186,7.45
195233,17186,0.65
195234,17186,6.27
195235,17186,9.94
195236,17186,5.89
195237,17186,2.42
195238,17186,2.33
195239,17186,9.18
195240,17186,0.61
195241,17186,2.78
195242,17186,1.56
195243,17186,4.05
195244,17186,5.47
195245,17186,7.8
195246,17186,9.83
195247,17186,1.74
195248,17186,2.81
195249,17186,2.86
195250,17186,6.57
195251,17186,3.57
195252,17186,7.1
195253,17186,8.78
195254,17186,8.87
195255,17186,7.96
195256,17186,1.64
195257,17186,6.28
195258,17186,3.04
195259,17186,7.57
195260,17187,1.63
195261,17187,9.92
195262,17187,7.84
195263,17187,8.9
195264,17187,2.92
195265,17187,4.72
195266,17187,0.45
195267,17187,9.7
195268,17187,2.03
195269,17187,8.67
195270,17187,9.74
195271,17187,2.17
195272,17187,8.95
195273,17187,4.26
195274,17187,9.95
195275,17187,3.65
195276,17187,7.1
195277,17187,8.58
195278,17187,0.77
195279,17187,1.82
195280,17187,0.02
195281,17187,9.68
195282,17187,9.34
195283,17187,0.7
195284,17187,7.01
195285,17187,2.46
195286,17187,4.07
195287,17187,2.3
195288,17187,0.1
195289,17187,2.35
195290,17188,5.8
195291,17188,3.84
195292,17188,3.71
195293,17188,7.41
195294,17188,9.13
195295,17188,3.56
195296,17188,2.94
195297,17188,8.59
195298,17188,1.03
195299,17188,4.18
195300,17188,8.04
195301,17188,0.9
195302,17188,4.06
195303,17188,6.9
195304,17188,1.87
195305,17188,0.49
195306,17188,2.08
195307,17188,1.45
195308,17188,1.05
195309,17188,2.9
195310,17188,5.22
195311,17188,6.97
195312,17188,1.48
195313,17188,3.35
195314,17188,8.52
195315,17188,8.97
195316,17188,2.85
195317,17188,0.09
195318,17188,1.12
195319,17188,9.1
195320,17189,4.49
195321,17189,8.89
195322,17189,7.21
195323,17189,2.63
195324,17189,4.31
195325,17189,8.67
195326,17189,0.16
195327,17189,3.13
195328,17189,7.39
195329,17189,2.13
195330,17189,9.11
195331,17189,9.98
195332,17189,0.99
195333,17189,8.56
195334,17189,0.29
195335,17189,9.67
195336,17189,8.47
195337,17189,5.29
195338,17189,5.67
195339,17189,0.29
195340,17189,1.6
195341,17189,9.81
195342,17189,8.16
195343,17189,6.64
195344,17189,6.1
195345,17189,7.59
195346,17189,4.17
195347,17189,0.08
195348,17189,6.7
195349,17189,4.96
195350,17190,1.82
195351,17190,6.56
195352,17190,0.42
195353,17190,8.9
195354,17190,4.43
195355,17190,2.1
195356,17190,6.81
195357,17190,5.01
195358,17190,5.0
195359,17190,4.01
195360,17190,9.04
195361,17190,3.16
195362,17190,9.52
195363,17190,0.63
195364,17190,2.68
195365,17190,3.77
195366,17190,2.68
195367,17190,6.43
195368,17190,7.02
195369,17190,0.75
195370,17190,8.93
195371,17190,8.56
195372,17190,2.12
195373,17190,0.34
195374,17190,1.91
195375,17190,2.85
195376,17190,5.77
195377,17190,5.67
195378,17190,6.91
195379,17190,9.24
195380,17191,8.35
195381,17191,0.24
195382,17191,0.94
195383,17191,8.03
195384,17191,0.61
195385,17191,4.64
195386,17191,4.53
195387,17191,6.16
195388,17191,0.39
195389,17191,5.09
195390,17191,5.39
195391,17191,4.89
195392,17191,7.3
195393,17191,7.55
195394,17191,1.1
195395,17191,7.02
195396,17191,9.04
195397,17191,8.82
195398,17191,8.29
195399,17191,8.0
195400,17191,8.93
195401,17191,6.64
195402,17191,0.6
195403,17191,3.99
195404,17191,4.6
195405,17191,2.53
195406,17191,6.65
195407,17191,4.2
195408,17191,4.43
195409,17191,2.11
195410,17192,5.37
195411,17192,2.89
195412,17192,5.47
195413,17192,5.59
195414,17192,9.7
195415,17192,5.56
195416,17192,6.2
195417,17192,1.02
195418,17192,8.66
195419,17192,5.55
195420,17192,6.5
195421,17192,9.77
195422,17192,2.73
195423,17192,2.1
195424,17192,5.71
195425,17192,5.42
195426,17192,5.27
195427,17192,5.71
195428,17192,4.91
195429,17192,4.31
195430,17192,6.13
195431,17192,4.27
195432,17192,9.7
195433,17192,7.95
195434,17192,7.76
195435,17192,8.85
195436,17192,7.55
195437,17192,4.83
195438,17192,7.66
195439,17192,5.94
195440,17193,0.15
195441,17193,6.04
195442,17193,4.18
195443,17193,1.01
195444,17193,8.21
195445,17193,7.55
195446,17193,5.91
195447,17193,5.49
195448,17193,3.87
195449,17193,1.84
195450,17193,7.68
195451,17193,6.18
195452,17193,5.15
195453,17193,1.73
195454,17193,2.62
195455,17193,1.64
195456,17193,1.35
195457,17193,7.82
195458,17193,0.59
195459,17193,9.24
195460,17193,7.94
195461,17193,8.34
195462,17193,0.65
195463,17193,7.53
195464,17193,7.2
195465,17193,7.19
195466,17193,3.05
195467,17193,5.81
195468,17193,4.31
195469,17193,9.81
195470,17194,4.88
195471,17194,0.55
195472,17194,6.85
195473,17194,3.26
195474,17194,5.77
195475,17194,8.42
195476,17194,8.16
195477,17194,2.94
195478,17194,7.41
195479,17194,8.07
195480,17194,4.16
195481,17194,0.4
195482,17194,9.89
195483,17194,4.13
195484,17194,1.79
195485,17194,9.74
195486,17194,1.65
195487,17194,2.19
195488,17194,7.09
195489,17194,7.37
195490,17194,5.25
195491,17194,3.2
195492,17194,9.58
195493,17194,9.24
195494,17194,9.28
195495,17194,4.66
195496,17194,4.03
195497,17194,8.09
195498,17194,9.36
195499,17194,1.84
195500,17195,1.83
195501,17195,8.86
195502,17195,3.8
195503,17195,2.72
195504,17195,9.23
195505,17195,2.5
195506,17195,0.23
195507,17195,1.25
195508,17195,1.2
195509,17195,3.94
195510,17195,5.58
195511,17195,3.93
195512,17195,3.92
195513,17195,6.93
195514,17195,3.08
195515,17195,3.11
195516,17195,9.44
195517,17195,7.75
195518,17195,3.47
195519,17195,9.62
195520,17195,9.64
195521,17195,3.91
195522,17195,6.6
195523,17195,8.79
195524,17195,2.81
195525,17195,7.97
195526,17195,8.64
195527,17195,7.19
195528,17195,9.61
195529,17195,2.19
195530,17196,8.7
195531,17196,2.9
195532,17196,6.03
195533,17196,7.49
195534,17196,3.44
195535,17196,0.97
195536,17196,6.5
195537,17196,6.9
195538,17196,2.02
195539,17196,1.35
195540,17196,7.9
195541,17196,7.38
195542,17196,8.11
195543,17196,6.7
195544,17196,7.15
195545,17196,4.56
195546,17196,2.08
195547,17196,0.96
195548,17196,1.8
195549,17196,6.65
195550,17196,6.24
195551,17196,7.4
195552,17196,5.61
195553,17196,6.92
195554,17196,0.39
195555,17196,0.19
195556,17196,8.73
195557,17196,9.09
195558,17196,9.94
195559,17196,2.1
195560,17197,5.17
195561,17197,1.16
195562,17197,7.04
195563,17197,1.61
195564,17197,2.36
195565,17197,2.08
195566,17197,9.24
195567,17197,4.07
195568,17197,1.46
195569,17197,6.77
195570,17197,6.1
195571,17197,4.26
195572,17197,0.92
195573,17197,7.35
195574,17197,5.92
195575,17197,2.2
195576,17197,4.91
195577,17197,9.88
195578,17197,2.28
195579,17197,7.74
195580,17197,7.61
195581,17197,6.58
195582,17197,0.71
195583,17197,8.19
195584,17197,4.31
195585,17197,2.03
195586,17197,3.99
195587,17197,0.65
195588,17197,9.31
195589,17197,1.7
195590,17198,1.81
195591,17198,6.39
195592,17198,4.1
195593,17198,0.28
195594,17198,2.24
195595,17198,2.71
195596,17198,7.01
195597,17198,6.29
195598,17198,0.47
195599,17198,3.89
195600,17198,9.93
195601,17198,2.9
195602,17198,3.03
195603,17198,1.37
195604,17198,4.43
195605,17198,3.68
195606,17198,8.61
195607,17198,6.63
195608,17198,0.55
195609,17198,4.39
195610,17198,7.86
195611,17198,0.84
195612,17198,4.93
195613,17198,8.86
195614,17198,0.08
195615,17198,3.13
195616,17198,0.77
195617,17198,7.8
195618,17198,6.48
195619,17198,8.39
195620,17199,7.25
195621,17199,1.47
195622,17199,3.91
195623,17199,1.61
195624,17199,2.37
195625,17199,6.36
195626,17199,4.84
195627,17199,2.36
195628,17199,3.05
195629,17199,4.47
195630,17199,2.03
195631,17199,0.55
195632,17199,5.72
195633,17199,0.9
195634,17199,9.74
195635,17199,5.56
195636,17199,7.9
195637,17199,4.3
195638,17199,8.59
195639,17199,6.37
195640,17199,6.65
195641,17199,9.41
195642,17199,3.92
195643,17199,7.92
195644,17199,0.06
195645,17199,6.67
195646,17199,5.1
195647,17199,2.57
195648,17199,0.46
195649,17199,2.05
195650,17200,9.64
195651,17200,2.17
195652,17200,9.5
195653,17200,2.57
195654,17200,7.46
195655,17200,4.79
195656,17200,4.37
195657,17200,2.06
195658,17200,1.02
195659,17200,8.43
195660,17200,7.11
195661,17200,3.43
195662,17200,6.3
195663,17200,2.34
195664,17200,2.16
195665,17200,7.49
195666,17200,4.85
195667,17200,0.51
195668,17200,5.13
195669,17200,6.53
195670,17200,7.16
195671,17200,9.6
195672,17200,5.2
195673,17200,1.36
195674,17200,7.16
195675,17200,4.88
195676,17200,8.37
195677,17200,1.32
195678,17200,1.08
195679,17200,0.39
195680,17201,9.76
195681,17201,5.18
195682,17201,1.6
195683,17201,9.61
195684,17201,8.46
195685,17201,9.89
195686,17201,1.91
195687,17201,9.39
195688,17201,9.07
195689,17201,9.95
195690,17201,6.76
195691,17201,2.93
195692,17201,5.77
195693,17201,7.54
195694,17201,5.03
195695,17201,6.99
195696,17201,2.92
195697,17201,9.36
195698,17201,4.75
195699,17201,0.61
195700,17201,4.35
195701,17201,0.66
195702,17201,1.54
195703,17201,1.31
195704,17201,6.3
195705,17201,1.23
195706,17201,3.44
195707,17201,7.69
195708,17201,2.84
195709,17201,0.55
195710,17202,1.45
195711,17202,8.66
195712,17202,0.73
195713,17202,7.67
195714,17202,7.89
195715,17202,0.25
195716,17202,3.26
195717,17202,7.13
195718,17202,5.91
195719,17202,8.67
195720,17202,3.98
195721,17202,0.52
195722,17202,7.4
195723,17202,0.44
195724,17202,0.89
195725,17202,0.2
195726,17202,9.8
195727,17202,2.86
195728,17202,5.4
195729,17202,0.88
195730,17202,4.0
195731,17202,0.15
195732,17202,4.89
195733,17202,9.43
195734,17202,3.74
195735,17202,3.97
195736,17202,2.94
195737,17202,3.4
195738,17202,1.56
195739,17202,0.91
195740,17203,7.32
195741,17203,4.0
195742,17203,8.75
195743,17203,8.32
195744,17203,7.79
195745,17203,3.97
195746,17203,9.12
195747,17203,2.65
195748,17203,7.17
195749,17203,5.56
195750,17203,8.68
195751,17203,1.39
195752,17203,8.06
195753,17203,5.08
195754,17203,0.39
195755,17203,6.11
195756,17203,5.11
195757,17203,7.52
195758,17203,4.34
195759,17203,8.6
195760,17203,6.45
195761,17203,1.56
195762,17203,1.06
195763,17203,1.43
195764,17203,7.5
195765,17203,6.28
195766,17203,1.55
195767,17203,1.29
195768,17203,4.95
195769,17203,5.15
195770,17204,7.73
195771,17204,8.43
195772,17204,8.72
195773,17204,7.98
195774,17204,8.62
195775,17204,9.7
195776,17204,3.03
195777,17204,6.51
195778,17204,8.99
195779,17204,3.89
195780,17204,4.89
195781,17204,6.24
195782,17204,4.13
195783,17204,8.17
195784,17204,4.46
195785,17204,5.51
195786,17204,1.58
195787,17204,8.54
195788,17204,5.02
195789,17204,8.05
195790,17204,0.05
195791,17204,0.43
195792,17204,6.23
195793,17204,7.29
195794,17204,1.8
195795,17204,1.29
195796,17204,7.86
195797,17204,5.52
195798,17204,0.11
195799,17204,9.91
195800,17205,5.57
195801,17205,2.1
195802,17205,3.74
195803,17205,9.44
195804,17205,4.02
195805,17205,1.41
195806,17205,0.06
195807,17205,8.95
195808,17205,6.34
195809,17205,9.74
195810,17205,6.72
195811,17205,8.94
195812,17205,8.71
195813,17205,3.43
195814,17205,7.8
195815,17205,5.73
195816,17205,4.5
195817,17205,9.79
195818,17205,5.31
195819,17205,1.42
195820,17205,8.6
195821,17205,1.98
195822,17205,5.04
195823,17205,4.75
195824,17205,3.23
195825,17205,9.43
195826,17205,2.65
195827,17205,6.58
195828,17205,0.12
195829,17205,6.41
195830,17206,9.04
195831,17206,2.0
195832,17206,1.59
195833,17206,3.17
195834,17206,5.98
195835,17206,2.6
195836,17206,8.06
195837,17206,2.82
195838,17206,5.39
195839,17206,7.48
195840,17206,2.35
195841,17206,9.22
195842,17206,1.39
195843,17206,5.17
195844,17206,5.83
195845,17206,8.33
195846,17206,1.32
195847,17206,7.54
195848,17206,9.66
195849,17206,3.51
195850,17206,9.05
195851,17206,1.58
195852,17206,3.4
195853,17206,4.55
195854,17206,4.25
195855,17206,0.4
195856,17206,6.21
195857,17206,3.04
195858,17206,1.8
195859,17206,7.59
195860,17207,6.29
195861,17207,6.65
195862,17207,9.72
195863,17207,2.96
195864,17207,2.67
195865,17207,9.88
195866,17207,1.24
195867,17207,7.83
195868,17207,6.23
195869,17207,1.26
195870,17207,2.14
195871,17207,4.02
195872,17207,7.49
195873,17207,8.53
195874,17207,5.81
195875,17207,3.85
195876,17207,9.28
195877,17207,2.81
195878,17207,9.14
195879,17207,8.61
195880,17207,9.86
195881,17207,3.87
195882,17207,0.84
195883,17207,2.85
195884,17207,7.54
195885,17207,2.37
195886,17207,5.2
195887,17207,8.04
195888,17207,8.51
195889,17207,8.96
195890,17208,4.88
195891,17208,9.84
195892,17208,2.16
195893,17208,5.04
195894,17208,8.16
195895,17208,4.73
195896,17208,3.39
195897,17208,4.38
195898,17208,3.24
195899,17208,6.93
195900,17208,8.39
195901,17208,6.41
195902,17208,7.7
195903,17208,7.07
195904,17208,3.08
195905,17208,9.86
195906,17208,3.01
195907,17208,9.9
195908,17208,3.06
195909,17208,5.5
195910,17208,3.15
195911,17208,6.5
195912,17208,6.68
195913,17208,8.85
195914,17208,3.06
195915,17208,4.58
195916,17208,9.22
195917,17208,3.65
195918,17208,5.79
195919,17208,0.58
195920,17209,1.65
195921,17209,1.93
195922,17209,6.0
195923,17209,7.39
195924,17209,1.59
195925,17209,1.99
195926,17209,1.68
195927,17209,2.9
195928,17209,1.49
195929,17209,2.02
195930,17209,2.48
195931,17209,6.58
195932,17209,0.02
195933,17209,5.9
195934,17209,0.61
195935,17209,2.42
195936,17209,6.36
195937,17209,3.08
195938,17209,3.09
195939,17209,9.61
195940,17209,3.95
195941,17209,0.88
195942,17209,6.43
195943,17209,3.95
195944,17209,3.87
195945,17209,0.6
195946,17209,5.07
195947,17209,9.57
195948,17209,6.29
195949,17209,4.11
195950,17210,4.05
195951,17210,4.58
195952,17210,1.04
195953,17210,0.79
195954,17210,0.85
195955,17210,6.86
195956,17210,3.87
195957,17210,5.67
195958,17210,8.65
195959,17210,6.26
195960,17210,9.74
195961,17210,0.49
195962,17210,0.01
195963,17210,5.87
195964,17210,3.09
195965,17210,5.45
195966,17210,6.64
195967,17210,8.15
195968,17210,8.82
195969,17210,8.51
195970,17210,5.9
195971,17210,9.42
195972,17210,6.09
195973,17210,4.12
195974,17210,3.13
195975,17210,5.31
195976,17210,5.94
195977,17210,8.88
195978,17210,3.73
195979,17210,0.44
195980,17211,4.4
195981,17211,1.41
195982,17211,4.81
195983,17211,8.97
195984,17211,0.28
195985,17211,2.16
195986,17211,0.14
195987,17211,3.66
195988,17211,3.28
195989,17211,1.69
195990,17211,9.2
195991,17211,7.02
195992,17211,9.45
195993,17211,5.29
195994,17211,3.31
195995,17211,9.92
195996,17211,4.96
195997,17211,3.07
195998,17211,4.87
195999,17211,0.01
196000,17211,3.89
196001,17211,6.54
196002,17211,4.13
196003,17211,8.87
196004,17211,6.1
196005,17211,0.4
196006,17211,4.13
196007,17211,1.42
196008,17211,5.36
196009,17211,0.51
196010,17212,6.56
196011,17212,8.61
196012,17212,8.57
196013,17212,6.87
196014,17212,8.97
196015,17212,2.83
196016,17212,1.07
196017,17212,1.89
196018,17212,9.64
196019,17212,1.32
196020,17212,0.55
196021,17212,2.3
196022,17212,1.06
196023,17212,4.53
196024,17212,0.01
196025,17212,1.9
196026,17212,0.77
196027,17212,1.91
196028,17212,7.49
196029,17212,5.13
196030,17212,2.51
196031,17212,5.08
196032,17212,1.63
196033,17212,7.57
196034,17212,8.91
196035,17212,8.45
196036,17212,1.5
196037,17212,5.49
196038,17212,6.5
196039,17212,3.03
196040,17213,1.06
196041,17213,3.75
196042,17213,9.6
196043,17213,5.38
196044,17213,1.47
196045,17213,5.14
196046,17213,1.05
196047,17213,2.24
196048,17213,2.18
196049,17213,8.82
196050,17213,1.4
196051,17213,5.29
196052,17213,5.68
196053,17213,7.99
196054,17213,7.66
196055,17213,3.27
196056,17213,2.61
196057,17213,1.85
196058,17213,0.02
196059,17213,4.42
196060,17213,1.93
196061,17213,4.2
196062,17213,1.16
196063,17213,3.69
196064,17213,3.54
196065,17213,0.19
196066,17213,9.27
196067,17213,1.27
196068,17213,4.86
196069,17213,8.73
196070,17214,3.21
196071,17214,6.52
196072,17214,6.34
196073,17214,0.55
196074,17214,5.97
196075,17214,3.84
196076,17214,4.12
196077,17214,6.74
196078,17214,1.51
196079,17214,9.25
196080,17214,6.31
196081,17214,3.06
196082,17214,4.37
196083,17214,1.02
196084,17214,4.87
196085,17214,8.49
196086,17214,5.88
196087,17214,7.42
196088,17214,9.9
196089,17214,9.79
196090,17214,5.91
196091,17214,9.68
196092,17214,2.08
196093,17214,3.66
196094,17214,1.31
196095,17214,6.14
196096,17214,0.32
196097,17214,5.77
196098,17214,8.85
196099,17214,7.33
196100,17215,4.57
196101,17215,6.39
196102,17215,7.99
196103,17215,1.47
196104,17215,4.39
196105,17215,2.82
196106,17215,1.55
196107,17215,5.92
196108,17215,0.75
196109,17215,1.46
196110,17215,7.42
196111,17215,6.31
196112,17215,8.54
196113,17215,8.68
196114,17215,3.19
196115,17215,6.56
196116,17215,9.41
196117,17215,0.04
196118,17215,4.71
196119,17215,3.33
196120,17215,3.86
196121,17215,7.17
196122,17215,8.25
196123,17215,9.74
196124,17215,5.78
196125,17215,3.7
196126,17215,8.91
196127,17215,5.45
196128,17215,4.67
196129,17215,1.05
196130,17216,9.61
196131,17216,1.79
196132,17216,6.85
196133,17216,7.37
196134,17216,4.51
196135,17216,9.71
196136,17216,0.89
196137,17216,4.24
196138,17216,9.33
196139,17216,9.07
196140,17216,2.63
196141,17216,0.91
196142,17216,2.35
196143,17216,2.92
196144,17216,9.93
196145,17216,2.88
196146,17216,1.6
196147,17216,9.89
196148,17216,7.55
196149,17216,3.79
196150,17216,5.49
196151,17216,8.73
196152,17216,7.97
196153,17216,5.68
196154,17216,9.59
196155,17216,4.74
196156,17216,0.66
196157,17216,5.29
196158,17216,3.81
196159,17216,4.26
196160,17217,0.64
196161,17217,9.7
196162,17217,2.04
196163,17217,7.87
196164,17217,5.75
196165,17217,1.5
196166,17217,7.9
196167,17217,7.42
196168,17217,0.26
196169,17217,2.87
196170,17217,1.71
196171,17217,6.79
196172,17217,8.74
196173,17217,7.81
196174,17217,9.45
196175,17217,3.45
196176,17217,6.84
196177,17217,4.66
196178,17217,7.55
196179,17217,9.61
196180,17217,6.53
196181,17217,2.13
196182,17217,1.72
196183,17217,3.0
196184,17217,4.07
196185,17217,9.08
196186,17217,2.84
196187,17217,6.53
196188,17217,7.38
196189,17217,0.75
196190,17218,2.45
196191,17218,8.03
196192,17218,3.63
196193,17218,9.99
196194,17218,6.5
196195,17218,3.24
196196,17218,5.41
196197,17218,6.62
196198,17218,1.94
196199,17218,7.44
196200,17218,7.75
196201,17218,3.28
196202,17218,5.67
196203,17218,7.3
196204,17218,4.63
196205,17218,8.14
196206,17218,5.3
196207,17218,4.9
196208,17218,6.3
196209,17218,1.06
196210,17218,1.78
196211,17218,9.45
196212,17218,2.86
196213,17218,4.56
196214,17218,4.24
196215,17218,9.63
196216,17218,3.41
196217,17218,2.57
196218,17218,4.83
196219,17218,6.41
196220,17219,9.26
196221,17219,1.03
196222,17219,5.52
196223,17219,3.46
196224,17219,6.79
196225,17219,4.19
196226,17219,9.99
196227,17219,1.29
196228,17219,9.85
196229,17219,5.25
196230,17219,6.95
196231,17219,3.99
196232,17219,4.26
196233,17219,3.79
196234,17219,9.93
196235,17219,4.66
196236,17219,5.93
196237,17219,6.31
196238,17219,0.63
196239,17219,4.66
196240,17219,7.2
196241,17219,8.2
196242,17219,6.64
196243,17219,0.16
196244,17219,6.63
